station_id,init_date,forecast_hour,relative_horizon_hour,wind_u_10m_mps,wind_v_10m_mps,relative_humidity_2m_percent,temperature_2m_kelvin,surface_pressure_pa,surface_pressure_hpa,temperature_2m_celsius,wind_speed_10m_mps,initialization_utc,valid_time_utc,valid_time_pjm,wind_chill_celsius,heating_degree_celsius,temp_ramp_3h_celsius,temp_ramp_6h_celsius,temp_1h_ago_celsius,temp_2h_ago_celsius,cold_duration_hours
Baltimore_Washington_MD,20141101,19,1,0.6159758666666668,1.1202302666666666,99.93793866666668,246.19,101155.03333333334,1011.5503333333334,-26.95999999999998,1.278413907414896,2014-11-01 06:00:00,2014-11-02 01:00:00+00:00,2014-11-01 21:00:00-04:00,-26.95999999999998,44.95999999999998,-1.259999999999991,1.749309199999999,-25.69999999999999,-28.70930919999998,2
Baltimore_Washington_MD,20141101,20,2,0.4926425333333334,0.9004605333333333,99.96896933333332,244.93,101137.46666666666,1011.3746666666666,-28.22,1.026414067391925,2014-11-01 06:00:00,2014-11-02 02:00:00+00:00,2014-11-01 22:00:00-04:00,-28.22,46.22,-1.2600000000000193,-2.5200000000000102,-26.95999999999998,-25.69999999999999,3
Baltimore_Washington_MD,20141101,21,3,0.3693092000000001,0.6806907999999998,100.0,243.67,101119.9,1011.199,-29.47999999999999,0.7744218814117275,2014-11-01 06:00:00,2014-11-02 03:00:00+00:00,2014-11-01 23:00:00-04:00,-29.47999999999999,47.47999999999999,-1.259999999999991,-2.5200000000000102,-28.22,-26.95999999999998,4
Baltimore_Washington_MD,20141101,22,4,0.1193092000000001,0.7371271999999999,99.96896933333332,243.35023026666667,101099.0,1010.99,-29.799769733333303,0.7467202917990643,2014-11-01 06:00:00,2014-11-02 04:00:00+00:00,2014-11-02 00:00:00-04:00,-29.799769733333303,47.79976973333331,-0.31976973333331316,-1.579769733333304,-29.47999999999999,-28.22,5
Baltimore_Washington_MD,20141101,23,5,-0.1306907999999998,0.7935635999999999,99.93793866666668,243.03046053333333,101078.1,1010.781,-30.11953946666665,0.8042532390047303,2014-11-01 06:00:00,2014-11-02 05:00:00+00:00,2014-11-02 01:00:00-04:00,-30.11953946666665,48.11953946666665,-0.3197697333333487,-0.6395394666666618,-29.799769733333303,-29.47999999999999,6
Baltimore_Washington_MD,20141101,24,6,-0.3806907999999998,0.85,99.906908,242.7106908,101057.2,1010.572,-30.43930919999997,0.9313567980127916,2014-11-01 06:00:00,2014-11-02 06:00:00+00:00,2014-11-02 01:00:00-05:00,-30.43930919999997,48.43930919999997,-0.3197697333333167,-0.6395394666666654,-30.11953946666665,-29.799769733333303,7
Baltimore_Washington_MD,20141101,25,7,-0.5137938666666665,0.8133333333333334,99.9,242.65735746666667,101060.3,1010.603,-30.49264253333331,0.9620266360841552,2014-11-01 06:00:00,2014-11-02 07:00:00+00:00,2014-11-02 02:00:00-05:00,-30.49264253333331,48.49264253333331,-0.05333333333334167,-0.3731030666666584,-30.43930919999997,-30.11953946666665,8
Baltimore_Washington_MD,20141101,26,8,-0.6468969333333332,0.7766666666666666,99.893092,242.60402413333335,101063.4,1010.634,-30.545975866666623,1.0107852162883972,2014-11-01 06:00:00,2014-11-02 08:00:00+00:00,2014-11-02 03:00:00-05:00,-30.545975866666623,48.54597586666662,-0.05333333333331325,-0.10666666666665492,-30.49264253333331,-30.43930919999997,9
Baltimore_Washington_MD,20141101,27,9,-0.78,0.74,99.886184,242.5506908,101066.5,1010.665,-30.599309199999965,1.075174404457249,2014-11-01 06:00:00,2014-11-02 09:00:00+00:00,2014-11-02 04:00:00-05:00,-30.599309199999965,48.599309199999965,-0.05333333333334167,-0.10666666666665492,-30.545975866666623,-30.49264253333331,10
Baltimore_Washington_MD,20141101,28,10,-0.8002302666666666,0.7166666666666667,99.92182,242.6071272,101038.66666666669,1010.3866666666668,-30.54287279999997,1.074234420785573,2014-11-01 06:00:00,2014-11-02 10:00:00+00:00,2014-11-02 05:00:00-05:00,-30.54287279999997,48.54287279999997,0.0564363999999955,0.003103066666653831,-30.599309199999965,-30.545975866666623,11
Baltimore_Washington_MD,20141101,29,11,-0.8204605333333332,0.6933333333333334,99.957456,242.6635636,101010.83333333331,1010.1083333333332,-30.486436399999977,1.0741818271916206,2014-11-01 06:00:00,2014-11-02 11:00:00+00:00,2014-11-02 06:00:00-05:00,-30.486436399999977,48.486436399999974,0.05643639999999195,0.11287279999998745,-30.54287279999997,-30.599309199999965,12
Baltimore_Washington_MD,20141101,30,12,-0.8406907999999998,0.67,99.993092,242.72,100983.0,1009.83,-30.42999999999998,1.0750167539181144,2014-11-01 06:00:00,2014-11-02 12:00:00+00:00,2014-11-02 07:00:00-05:00,-30.42999999999998,48.42999999999998,0.056436399999999054,0.112872799999991,-30.486436399999977,-30.54287279999997,13
Baltimore_Washington_MD,20141101,31,13,-0.9504605333333332,0.6264364000000001,99.96206133333334,242.7335636,100974.46666666666,1009.7446666666666,-30.41643639999998,1.1383311419219122,2014-11-01 06:00:00,2014-11-02 13:00:00+00:00,2014-11-02 08:00:00-05:00,-30.41643639999998,48.41643639999998,0.013563599999997678,0.06999999999999673,-30.42999999999998,-30.486436399999977,14
Baltimore_Washington_MD,20141101,32,14,-1.0602302666666663,0.5828728000000001,99.93103066666669,242.7471272,100965.93333333332,1009.6593333333334,-30.402872799999983,1.2098879780111509,2014-11-01 06:00:00,2014-11-02 14:00:00+00:00,2014-11-02 09:00:00-05:00,-30.402872799999983,48.40287279999998,0.013563599999997678,0.027127199999995355,-30.41643639999998,-30.42999999999998,15
Baltimore_Washington_MD,20141101,33,15,-1.17,0.5393092000000002,99.9,242.7606908,100957.4,1009.574,-30.389309199999985,1.2883145629870991,2014-11-01 06:00:00,2014-11-02 15:00:00+00:00,2014-11-02 10:00:00-05:00,-30.389309199999985,48.389309199999985,0.013563599999997678,0.027127199999995355,-30.402872799999983,-30.41643639999998,16
Baltimore_Washington_MD,20141101,34,16,-1.1733333333333331,0.4893092000000001,99.90230266666669,242.7704605333333,100945.934375,1009.45934375,-30.379539466666643,1.27127282843446,2014-11-01 06:00:00,2014-11-02 16:00:00+00:00,2014-11-02 11:00:00-05:00,-30.379539466666643,48.37953946666664,0.009769733333342856,0.023333333333340533,-30.389309199999985,-30.402872799999983,17
