valid_time_utc,pjm_wind_chill_celsius,pjm_heating_degree_celsius,pjm_temp_ramp_3h_celsius,pjm_temp_ramp_6h_celsius,pjm_temp_1h_ago_celsius,pjm_temp_2h_ago_celsius,pjm_cold_duration_hours,pjm_temperature_2m_celsius,pjm_relative_humidity_2m_percent,pjm_wind_speed_10m_mps,pjm_surface_pressure_hpa
2014-03-09 22:00:00+00:00,-35.91781337322976,43.29499999999997,-0.1424999999999983,-0.27666666666666373,-25.152499999999975,-25.01833333333331,23.0,-25.294999999999973,95.81511866666668,4.419346524982824,1012.0666439466667
2014-03-09 23:00:00+00:00,-35.813310122292066,43.43749999999997,-0.1424999999999983,-0.2849999999999966,-25.294999999999973,-25.152499999999975,24.0,-25.43749999999997,93.75755933333332,4.192072059908076,1012.0410115733333
2014-03-10 00:00:00+00:00,-35.69649148800985,43.57999999999997,-0.1424999999999983,-0.2849999999999966,-25.43749999999997,-25.294999999999973,25.0,-25.57999999999997,91.69999999999999,3.966532737051598,1012.0153792
2014-03-10 01:00:00+00:00,-35.621041622800554,43.73112066666664,-0.1511206666666718,-0.2936206666666701,-25.57999999999997,-25.43749999999997,26.0,-25.73112066666664,91.74831966666665,3.7745981733411775,1012.1955861333333
2014-03-10 02:00:00+00:00,-35.53352079026816,43.88224133333331,-0.15112066666667,-0.3022413333333418,-25.73112066666664,-25.57999999999997,27.0,-25.88224133333331,91.79663933333333,3.5832451391910713,1012.3757930666667
2014-03-10 03:00:00+00:00,-35.43294065408803,44.03336199999998,-0.1511206666666709,-0.3022413333333409,-25.88224133333331,-25.73112066666664,28.0,-26.033361999999983,91.844959,3.3925707077780367,1012.556
2014-03-10 04:00:00+00:00,-35.63931542046863,44.538907999999985,-0.5055460000000034,-0.6566666666666743,-26.033361999999983,-25.88224133333331,29.0,-26.538907999999985,94.50286166666666,3.1370618482755734,1012.6800000000001
2014-03-10 05:00:00+00:00,-35.809093083508245,45.04445399999997,-0.5055459999999874,-1.0110919999999908,-26.538907999999985,-26.033361999999983,30.0,-27.044453999999973,97.16076433333333,2.8815606787534973,1012.804
2014-03-10 06:00:00+00:00,-35.93648241010689,45.549999999999976,-0.5055460000000034,-1.0110919999999908,-27.044453999999973,-26.538907999999985,31.0,-27.549999999999976,99.818667,2.6260693978847534,1012.928
2014-07-15 00:00:00+00:00,-1.5499999999999543,19.549999999999955,-1.4999999999999998,-1.6666666666666854,-0.0499999999999545,0.116666666666731,1.0,-1.5499999999999543,87.10000000000001,0.30208805775700387,1019.356
2014-07-15 01:00:00+00:00,-1.6166666666666174,19.616666666666617,-0.0666666666666631,-1.5666666666666629,-1.5499999999999543,-0.0499999999999545,2.0,-1.6166666666666174,86.74166666666667,0.24126856856709114,1019.0746666666666
2014-07-15 02:00:00+00:00,-1.6833333333332805,19.68333333333328,-0.0666666666666631,-0.1333333333333262,-1.6166666666666174,-1.5499999999999543,3.0,-1.6833333333332805,86.38333333333334,0.3705571290089241,1018.7933333333334
2014-07-15 03:00:00+00:00,-1.7499999999999432,19.749999999999943,-0.06666666666666266,-0.13333333333332575,-1.6833333333332805,-1.6166666666666174,4.0,-1.7499999999999432,86.025,0.5730306373684382,1018.512
2014-07-15 04:00:00+00:00,-1.583333333333286,19.583333333333286,0.1666666666666573,0.09999999999999465,-1.7499999999999432,-1.6833333333332805,5.0,-1.583333333333286,85.07613966666668,0.721324999525915,1018.3826770833333
2014-07-15 05:00:00+00:00,-1.4166666666666288,19.41666666666663,0.16666666666665708,0.3333333333333144,-1.583333333333286,-1.7499999999999432,6.0,-1.4166666666666288,84.12727933333335,0.888047338326044,1018.2533541666667
2014-07-15 06:00:00+00:00,-1.2499999999999716,19.24999999999997,0.1666666666666572,0.3333333333333143,-1.4166666666666288,-1.583333333333286,7.0,-1.2499999999999716,83.178419,1.0645780460353336,1018.12403125
2014-07-15 07:00:00+00:00,-0.774999999999963,18.774999999999963,0.4750000000000085,0.6416666666666657,-1.2499999999999716,-1.4166666666666288,8.0,-0.774999999999963,81.40625733333334,1.3254315860833117,1018.0830208333334
2014-07-15 08:00:00+00:00,-2.249418811845826,18.29999999999997,0.4749999999999943,0.9500000000000028,-0.774999999999963,-1.2499999999999716,9.0,-0.29999999999996874,79.63409566666667,1.586452891151891,1018.0420104166666
2014-07-15 09:00:00+00:00,-2.073827628942053,17.82499999999996,0.4750000000000085,0.9500000000000028,-0.29999999999996874,-0.774999999999963,0.0,0.1750000000000398,77.861934,1.8475702289681089,1018.001
2014-07-15 10:00:00+00:00,-2.205554296080906,17.795446333333274,0.029553666666686212,0.5045536666666948,0.1750000000000398,-0.29999999999996874,0.0,0.20455366666672598,78.96571366666667,1.9765185364040785,1017.5060104166666
2014-07-15 11:00:00+00:00,-2.3286806724230367,17.76589266666663,0.029553666666643587,0.0591073333333298,0.20455366666672598,0.1750000000000398,0.0,0.23410733333336958,80.06949333333334,2.1060233663812835,1017.0110208333333
2014-07-15 12:00:00+00:00,-2.4440151155506196,17.736338999999944,0.02955366666668626,0.05910733333332985,0.23410733333336958,0.20455366666672598,0.0,0.2636610000000558,81.17327300000001,2.235985540093542,1016.51603125
2014-07-15 13:00:00+00:00,-2.5762086651088505,17.707559333333307,0.028779666666636672,0.05833333333332293,0.2636610000000558,0.23410733333336958,0.0,0.2924406666666925,81.79051533333333,2.387807950211122,1016.4876875
2014-07-15 14:00:00+00:00,-2.6994665706978798,17.678779666666614,0.028779666666693557,0.05755933333333023,0.2924406666666925,0.2636610000000558,0.0,0.32122033333338607,82.40775766666667,2.539664929118091,1016.45934375
2014-07-15 15:00:00+00:00,-2.8147310162347727,17.649999999999977,0.028779666666636616,0.05755933333333017,0.32122033333338607,0.2924406666666925,0.0,0.3500000000000227,83.025,2.691550591992421,1016.431
2014-07-15 16:00:00+00:00,-2.8501202505498573,17.649999999999977,0.0,0.028779666666636616,0.3500000000000227,0.32122033333338607,0.0,0.3500000000000227,83.43333333333334,2.728641666939524,1015.9383333333334
2014-07-15 17:00:00+00:00,-2.8881372775471865,17.649999999999977,0.0,0.0,0.3500000000000227,0.3500000000000227,0.0,0.3500000000000227,83.84166666666667,2.7689637381107803,1015.4456666666667
2014-07-15 18:00:00+00:00,-2.9285548970437887,17.649999999999977,0.0,0.0,0.3500000000000227,0.3500000000000227,0.0,0.3500000000000227,84.25,2.8123784896481134,1014.953
2014-07-15 19:00:00+00:00,-2.8794058063813184,17.616666666666617,0.033333333333359916,0.033333333333359916,0.3500000000000227,0.3500000000000227,0.0,0.3833333333333826,83.87787333333334,2.8023359910221135,1014.7819078933333
2014-07-15 20:00:00+00:00,-2.8339946645074674,17.583333333333314,0.03333333333330302,0.06666666666666293,0.3833333333333826,0.3500000000000227,0.0,0.4166666666666856,83.50574666666667,2.7963503713299547,1014.6108157866666
2014-07-15 21:00:00+00:00,-2.7923462742308,17.549999999999955,0.03333333333335986,0.06666666666666288,0.4166666666666856,0.3833333333333826,0.0,0.4500000000000455,83.13362000000001,2.7944440490879767,1014.43972368
2014-07-15 22:00:00+00:00,-2.7717821358872428,17.51666666666665,0.03333333333330302,0.06666666666666288,0.4500000000000455,0.4166666666666856,0.0,0.4833333333333485,82.647989,2.815471661538286,1014.3341491200001
2014-07-15 23:00:00+00:00,-2.8020983615680946,17.48333333333329,0.03333333333335986,0.06666666666666288,0.4833333333333485,0.4500000000000455,0.0,0.5166666666667084,82.162358,2.8929129783604757,1014.22857456
2014-07-16 00:00:00+00:00,-2.8760119341417756,17.44999999999999,0.03333333333330302,0.06666666666666288,0.5166666666667084,0.4833333333333485,0.0,0.5500000000000114,81.676727,3.022422584841837,1014.123
2014-07-16 01:00:00+00:00,-2.964105239205847,17.48333333333329,-0.03333333333330302,0.0,0.5500000000000114,0.5166666666667084,0.0,0.5166666666667084,81.62615133333334,3.0781863181394318,1013.863
2014-07-16 02:00:00+00:00,-3.0711526322697758,17.51666666666665,-0.03333333333335986,-0.06666666666666288,0.5166666666667084,0.5500000000000114,0.0,0.4833333333333485,81.57557566666667,3.157268332581486,1013.603
2014-07-16 03:00:00+00:00,-3.194630805742622,17.549999999999955,-0.03333333333330302,-0.06666666666666288,0.4833333333333485,0.5166666666667084,0.0,0.4500000000000455,81.525,3.2579619948620993,1013.3430000000001
2014-07-16 04:00:00+00:00,-3.4663830238558493,17.71666666666664,-0.16666666666668567,-0.1999999999999887,0.4500000000000455,0.4833333333333485,0.0,0.2833333333333598,81.737887,3.3443452611346385,1013.3036666666666
2014-07-16 05:00:00+00:00,-3.7448443451783966,17.88333333333327,-0.1666666666666288,-0.3333333333333145,0.2833333333333598,0.4500000000000455,0.0,0.116666666666731,81.95077400000001,3.4401326620459547,1013.2643333333334
2014-07-16 06:00:00+00:00,-4.029066331768733,18.049999999999955,-0.1666666666666855,-0.3333333333333143,0.116666666666731,0.2833333333333598,1.0,-0.0499999999999545,82.163661,3.544546490413572,1013.225
2014-11-02 00:00:00+00:00,-31.12987391216211,43.70249999999998,2.944035299999996,3.5321406999999923,-28.646535299999975,-29.23464069999997,1.0,-25.70249999999998,99.926727,1.5122243392696402,1011.706
2014-11-02 01:00:00+00:00,-26.96962203333331,44.96962203333331,-1.2671220333333295,1.6769132666666664,-25.70249999999998,-28.646535299999975,2.0,-26.96962203333331,99.92705766666667,1.2656220241922358,1011.5316666666666
2014-11-02 02:00:00+00:00,-28.236744066666652,46.23674406666665,-1.2671220333333437,-2.5342440666666732,-26.96962203333331,-25.70249999999998,3.0,-28.236744066666652,99.92738833333334,1.0191155724083822,1011.3573333333334
2014-11-02 03:00:00+00:00,-29.503866099999982,47.50386609999998,-1.2671220333333295,-2.5342440666666732,-28.236744066666652,-26.96962203333331,4.0,-29.503866099999982,99.927719,0.7727945917564242,1011.183
2014-11-02 04:00:00+00:00,-29.798635166666642,47.79863516666664,-0.2947690666666585,-1.561891099999988,-29.503866099999982,-28.236744066666652,5.0,-29.798635166666642,99.93572166666667,0.7532464966745219,1010.9733952533334
2014-11-02 05:00:00+00:00,-30.09340423333331,48.09340423333331,-0.29476906666666913,-0.5895381333333276,-29.798635166666642,-29.503866099999982,6.0,-30.09340423333331,99.94372433333334,0.8167090011469034,1010.7637905066666
2014-11-02 06:00:00+00:00,-30.38817329999997,48.38817329999997,-0.29476906666666114,-0.5895381333333303,-30.09340423333331,-29.798635166666642,7.0,-30.38817329999997,99.951727,0.9467028826292514,1010.55418576
2014-11-02 07:00:00+00:00,-30.438551266666636,48.438551266666636,-0.050377966666664165,-0.3451470333333253,-30.38817329999997,-30.09340423333331,8.0,-30.438551266666636,99.939159,0.9800319199731142,1010.58712384
2014-11-02 08:00:00+00:00,-30.488929233333295,48.488929233333295,-0.050377966666659724,-0.10075593333332389,-30.438551266666636,-30.38817329999997,9.0,-30.488929233333295,99.926591,1.0302587600490085,1010.62006192
2014-11-02 09:00:00+00:00,-30.53930719999996,48.53930719999996,-0.05037796666666594,-0.10075593333332566,-30.488929233333295,-30.438551266666636,10.0,-30.53930719999996,99.914023,1.0950607718827803,1010.653
2014-11-02 10:00:00+00:00,-30.48970616666663,48.48970616666663,0.04960103333333166,-0.0007769333333342843,-30.53930719999996,-30.488929233333295,11.0,-30.48970616666663,99.93263333333333,1.0945786620492632,1010.3760000000001
2014-11-02 11:00:00+00:00,-30.440105133333304,48.440105133333304,0.04960103333332544,0.0992020666666571,-30.48970616666663,-30.53930719999996,12.0,-30.440105133333304,99.95124366666667,1.0949585839828013,1010.0989999999999
2014-11-02 12:00:00+00:00,-30.390504099999973,48.39050409999997,0.04960103333332988,0.09920206666665532,-30.440105133333304,-30.48970616666663,13.0,-30.390504099999973,99.969854,1.0961991469994627,1009.8220000000001
