operating_date,year,expected_target_hours,panel_rows,actual_available_hours,pjm_available_hours,forecast_origin_utc,selected_evaluated_at_utc,selected_vintage_id,number_of_candidate_vintages,latest_candidate_complete,older_vintage_fallback_used,distinct_selected_evaluated_at_count,partial_day_detected,mixed_vintage_detected,evaluation_after_origin_detected,missing_reason,status
2017-08-07,2017,24,24,24,24,2017-08-06 16:00:00+00:00,2017-08-06 15:45:00,2017-08-06 15:45:00+00:00,4998,True,False,1,False,False,False,NONE,OK
2017-08-08,2017,24,24,24,24,2017-08-07 16:00:00+00:00,2017-08-07 15:45:00,2017-08-07 15:45:00+00:00,5003,True,False,1,False,False,False,NONE,OK
2017-08-09,2017,24,24,24,24,2017-08-08 16:00:00+00:00,2017-08-08 15:45:00,2017-08-08 15:45:00+00:00,5008,True,False,1,False,False,False,NONE,OK
2017-08-10,2017,24,24,24,24,2017-08-09 16:00:00+00:00,2017-08-09 15:45:00,2017-08-09 15:45:00+00:00,5013,True,False,1,False,False,False,NONE,OK
2017-08-11,2017,24,24,24,24,2017-08-10 16:00:00+00:00,2017-08-10 15:45:00,2017-08-10 15:45:00+00:00,5018,True,False,1,False,False,False,NONE,OK
2017-08-12,2017,24,24,24,24,2017-08-11 16:00:00+00:00,2017-08-11 15:45:00,2017-08-11 15:45:00+00:00,5023,True,False,1,False,False,False,NONE,OK
2017-08-13,2017,24,24,24,24,2017-08-12 16:00:00+00:00,2017-08-12 15:45:00,2017-08-12 15:45:00+00:00,5028,True,False,1,False,False,False,NONE,OK
2017-08-14,2017,24,24,24,24,2017-08-13 16:00:00+00:00,2017-08-13 15:45:00,2017-08-13 15:45:00+00:00,5033,True,False,1,False,False,False,NONE,OK
2017-08-15,2017,24,24,24,24,2017-08-14 16:00:00+00:00,2017-08-14 15:45:00,2017-08-14 15:45:00+00:00,5038,True,False,1,False,False,False,NONE,OK
2017-08-16,2017,24,24,24,24,2017-08-15 16:00:00+00:00,2017-08-15 15:45:00,2017-08-15 15:45:00+00:00,5043,True,False,1,False,False,False,NONE,OK
2017-08-17,2017,24,24,24,24,2017-08-16 16:00:00+00:00,2017-08-16 15:45:00,2017-08-16 15:45:00+00:00,5048,True,False,1,False,False,False,NONE,OK
2017-08-18,2017,24,24,24,24,2017-08-17 16:00:00+00:00,2017-08-17 15:45:00,2017-08-17 15:45:00+00:00,5053,True,False,1,False,False,False,NONE,OK
2017-08-19,2017,24,24,24,24,2017-08-18 16:00:00+00:00,2017-08-18 15:45:00,2017-08-18 15:45:00+00:00,5058,True,False,1,False,False,False,NONE,OK
2017-08-20,2017,24,24,24,24,2017-08-19 16:00:00+00:00,2017-08-19 15:45:00,2017-08-19 15:45:00+00:00,5063,True,False,1,False,False,False,NONE,OK
2017-08-21,2017,24,24,24,24,2017-08-20 16:00:00+00:00,2017-08-20 15:45:00,2017-08-20 15:45:00+00:00,5068,True,False,1,False,False,False,NONE,OK
2017-08-22,2017,24,24,24,24,2017-08-21 16:00:00+00:00,2017-08-21 15:45:00,2017-08-21 15:45:00+00:00,5073,True,False,1,False,False,False,NONE,OK
2017-08-23,2017,24,24,24,24,2017-08-22 16:00:00+00:00,2017-08-22 15:45:00,2017-08-22 15:45:00+00:00,5078,True,False,1,False,False,False,NONE,OK
2017-08-24,2017,24,24,24,24,2017-08-23 16:00:00+00:00,2017-08-23 15:45:00,2017-08-23 15:45:00+00:00,5083,True,False,1,False,False,False,NONE,OK
2017-08-25,2017,24,24,24,24,2017-08-24 16:00:00+00:00,2017-08-24 15:45:00,2017-08-24 15:45:00+00:00,5088,True,False,1,False,False,False,NONE,OK
2017-08-26,2017,24,24,24,24,2017-08-25 16:00:00+00:00,2017-08-25 15:45:00,2017-08-25 15:45:00+00:00,5093,True,False,1,False,False,False,NONE,OK
2017-08-27,2017,24,24,24,24,2017-08-26 16:00:00+00:00,2017-08-26 15:45:00,2017-08-26 15:45:00+00:00,5098,True,False,1,False,False,False,NONE,OK
2017-08-28,2017,24,24,24,24,2017-08-27 16:00:00+00:00,2017-08-27 15:45:00,2017-08-27 15:45:00+00:00,5103,True,False,1,False,False,False,NONE,OK
2017-08-29,2017,24,24,24,24,2017-08-28 16:00:00+00:00,2017-08-28 15:45:00,2017-08-28 15:45:00+00:00,5108,True,False,1,False,False,False,NONE,OK
2017-08-30,2017,24,24,24,24,2017-08-29 16:00:00+00:00,2017-08-29 15:45:00,2017-08-29 15:45:00+00:00,5113,True,False,1,False,False,False,NONE,OK
2017-08-31,2017,24,24,24,24,2017-08-30 16:00:00+00:00,2017-08-30 15:45:00,2017-08-30 15:45:00+00:00,5118,True,False,1,False,False,False,NONE,OK
2017-09-01,2017,24,24,24,24,2017-08-31 16:00:00+00:00,2017-08-31 15:45:00,2017-08-31 15:45:00+00:00,5123,True,False,1,False,False,False,NONE,OK
2017-09-02,2017,24,24,24,24,2017-09-01 16:00:00+00:00,2017-09-01 15:45:00,2017-09-01 15:45:00+00:00,5128,True,False,1,False,False,False,NONE,OK
2017-09-03,2017,24,24,24,24,2017-09-02 16:00:00+00:00,2017-09-02 15:45:00,2017-09-02 15:45:00+00:00,5133,True,False,1,False,False,False,NONE,OK
2017-09-04,2017,24,24,24,24,2017-09-03 16:00:00+00:00,2017-09-03 15:45:00,2017-09-03 15:45:00+00:00,5138,True,False,1,False,False,False,NONE,OK
2017-09-05,2017,24,24,24,24,2017-09-04 16:00:00+00:00,2017-09-04 15:45:00,2017-09-04 15:45:00+00:00,5143,True,False,1,False,False,False,NONE,OK
2017-09-06,2017,24,24,24,24,2017-09-05 16:00:00+00:00,2017-09-05 15:45:00,2017-09-05 15:45:00+00:00,5148,True,False,1,False,False,False,NONE,OK
2017-09-07,2017,24,24,24,24,2017-09-06 16:00:00+00:00,2017-09-06 15:45:00,2017-09-06 15:45:00+00:00,5153,True,False,1,False,False,False,NONE,OK
2017-09-08,2017,24,24,24,24,2017-09-07 16:00:00+00:00,2017-09-07 15:45:00,2017-09-07 15:45:00+00:00,5158,True,False,1,False,False,False,NONE,OK
2017-09-09,2017,24,24,24,24,2017-09-08 16:00:00+00:00,2017-09-08 15:45:00,2017-09-08 15:45:00+00:00,5163,True,False,1,False,False,False,NONE,OK
2017-09-10,2017,24,24,24,24,2017-09-09 16:00:00+00:00,2017-09-09 15:45:00,2017-09-09 15:45:00+00:00,5168,True,False,1,False,False,False,NONE,OK
2017-09-11,2017,24,24,24,24,2017-09-10 16:00:00+00:00,2017-09-10 15:45:00,2017-09-10 15:45:00+00:00,5173,True,False,1,False,False,False,NONE,OK
2017-09-12,2017,24,24,24,24,2017-09-11 16:00:00+00:00,2017-09-11 15:45:00,2017-09-11 15:45:00+00:00,5178,True,False,1,False,False,False,NONE,OK
2017-09-13,2017,24,24,24,24,2017-09-12 16:00:00+00:00,2017-09-12 15:45:00,2017-09-12 15:45:00+00:00,5183,True,False,1,False,False,False,NONE,OK
2017-09-14,2017,24,24,24,24,2017-09-13 16:00:00+00:00,2017-09-13 15:45:00,2017-09-13 15:45:00+00:00,5188,True,False,1,False,False,False,NONE,OK
2017-09-15,2017,24,24,24,24,2017-09-14 16:00:00+00:00,2017-09-14 15:45:00,2017-09-14 15:45:00+00:00,5193,True,False,1,False,False,False,NONE,OK
2017-09-16,2017,24,24,24,24,2017-09-15 16:00:00+00:00,2017-09-15 15:45:00,2017-09-15 15:45:00+00:00,5198,True,False,1,False,False,False,NONE,OK
2017-09-17,2017,24,24,24,24,2017-09-16 16:00:00+00:00,2017-09-16 15:45:00,2017-09-16 15:45:00+00:00,5203,True,False,1,False,False,False,NONE,OK
2017-09-18,2017,24,24,24,24,2017-09-17 16:00:00+00:00,2017-09-17 15:45:00,2017-09-17 15:45:00+00:00,5208,True,False,1,False,False,False,NONE,OK
2017-09-19,2017,24,24,24,24,2017-09-18 16:00:00+00:00,2017-09-18 15:45:00,2017-09-18 15:45:00+00:00,5213,True,False,1,False,False,False,NONE,OK
2017-09-20,2017,24,24,24,24,2017-09-19 16:00:00+00:00,2017-09-19 15:45:00,2017-09-19 15:45:00+00:00,5218,True,False,1,False,False,False,NONE,OK
2017-09-21,2017,24,24,24,24,2017-09-20 16:00:00+00:00,2017-09-20 15:45:00,2017-09-20 15:45:00+00:00,5223,True,False,1,False,False,False,NONE,OK
2017-09-22,2017,24,24,24,24,2017-09-21 16:00:00+00:00,2017-09-21 15:45:00,2017-09-21 15:45:00+00:00,5228,True,False,1,False,False,False,NONE,OK
2017-09-23,2017,24,24,24,24,2017-09-22 16:00:00+00:00,2017-09-22 15:45:00,2017-09-22 15:45:00+00:00,5233,True,False,1,False,False,False,NONE,OK
2017-09-24,2017,24,24,24,24,2017-09-23 16:00:00+00:00,2017-09-23 15:45:00,2017-09-23 15:45:00+00:00,5238,True,False,1,False,False,False,NONE,OK
2017-09-25,2017,24,24,24,24,2017-09-24 16:00:00+00:00,2017-09-24 15:45:00,2017-09-24 15:45:00+00:00,5243,True,False,1,False,False,False,NONE,OK
2017-09-26,2017,24,24,24,24,2017-09-25 16:00:00+00:00,2017-09-25 15:45:00,2017-09-25 15:45:00+00:00,5248,True,False,1,False,False,False,NONE,OK
2017-09-27,2017,24,24,24,24,2017-09-26 16:00:00+00:00,2017-09-26 15:45:00,2017-09-26 15:45:00+00:00,5253,True,False,1,False,False,False,NONE,OK
2017-09-28,2017,24,24,24,24,2017-09-27 16:00:00+00:00,2017-09-27 15:45:00,2017-09-27 15:45:00+00:00,5258,True,False,1,False,False,False,NONE,OK
2017-09-29,2017,24,24,24,24,2017-09-28 16:00:00+00:00,2017-09-28 15:45:00,2017-09-28 15:45:00+00:00,5263,True,False,1,False,False,False,NONE,OK
2017-09-30,2017,24,24,24,24,2017-09-29 16:00:00+00:00,2017-09-29 15:45:00,2017-09-29 15:45:00+00:00,5268,True,False,1,False,False,False,NONE,OK
2017-10-01,2017,24,24,24,24,2017-09-30 16:00:00+00:00,2017-09-30 15:45:00,2017-09-30 15:45:00+00:00,5273,True,False,1,False,False,False,NONE,OK
2017-10-02,2017,24,24,24,24,2017-10-01 16:00:00+00:00,2017-10-01 15:45:00,2017-10-01 15:45:00+00:00,5278,True,False,1,False,False,False,NONE,OK
2017-10-03,2017,24,24,24,24,2017-10-02 16:00:00+00:00,2017-10-02 15:45:00,2017-10-02 15:45:00+00:00,5283,True,False,1,False,False,False,NONE,OK
2017-10-04,2017,24,24,24,24,2017-10-03 16:00:00+00:00,2017-10-03 15:45:00,2017-10-03 15:45:00+00:00,5288,True,False,1,False,False,False,NONE,OK
2017-10-05,2017,24,24,24,24,2017-10-04 16:00:00+00:00,2017-10-04 15:45:00,2017-10-04 15:45:00+00:00,5293,True,False,1,False,False,False,NONE,OK
2017-10-06,2017,24,24,24,24,2017-10-05 16:00:00+00:00,2017-10-05 15:45:00,2017-10-05 15:45:00+00:00,5298,True,False,1,False,False,False,NONE,OK
2017-10-07,2017,24,24,24,24,2017-10-06 16:00:00+00:00,2017-10-06 15:45:00,2017-10-06 15:45:00+00:00,5303,True,False,1,False,False,False,NONE,OK
2017-10-08,2017,24,24,24,24,2017-10-07 16:00:00+00:00,2017-10-07 15:45:00,2017-10-07 15:45:00+00:00,5308,True,False,1,False,False,False,NONE,OK
2017-10-09,2017,24,24,24,24,2017-10-08 16:00:00+00:00,2017-10-08 15:45:00,2017-10-08 15:45:00+00:00,5313,True,False,1,False,False,False,NONE,OK
2017-10-10,2017,24,24,24,24,2017-10-09 16:00:00+00:00,2017-10-09 15:45:00,2017-10-09 15:45:00+00:00,5318,True,False,1,False,False,False,NONE,OK
2017-10-11,2017,24,24,24,24,2017-10-10 16:00:00+00:00,2017-10-10 15:45:00,2017-10-10 15:45:00+00:00,5323,True,False,1,False,False,False,NONE,OK
2017-10-12,2017,24,24,24,24,2017-10-11 16:00:00+00:00,2017-10-11 15:45:00,2017-10-11 15:45:00+00:00,5328,True,False,1,False,False,False,NONE,OK
2017-10-13,2017,24,24,24,24,2017-10-12 16:00:00+00:00,2017-10-12 15:45:00,2017-10-12 15:45:00+00:00,5333,True,False,1,False,False,False,NONE,OK
2017-10-14,2017,24,24,24,24,2017-10-13 16:00:00+00:00,2017-10-13 15:45:00,2017-10-13 15:45:00+00:00,5338,True,False,1,False,False,False,NONE,OK
2017-10-15,2017,24,24,24,24,2017-10-14 16:00:00+00:00,2017-10-14 15:45:00,2017-10-14 15:45:00+00:00,5343,True,False,1,False,False,False,NONE,OK
2017-10-16,2017,24,24,24,24,2017-10-15 16:00:00+00:00,2017-10-15 15:45:00,2017-10-15 15:45:00+00:00,5348,True,False,1,False,False,False,NONE,OK
2017-10-17,2017,24,24,24,24,2017-10-16 16:00:00+00:00,2017-10-16 15:45:00,2017-10-16 15:45:00+00:00,5353,True,False,1,False,False,False,NONE,OK
2017-10-18,2017,24,24,24,24,2017-10-17 16:00:00+00:00,2017-10-17 15:45:00,2017-10-17 15:45:00+00:00,5358,True,False,1,False,False,False,NONE,OK
2017-10-19,2017,24,24,24,24,2017-10-18 16:00:00+00:00,2017-10-18 15:45:00,2017-10-18 15:45:00+00:00,5363,True,False,1,False,False,False,NONE,OK
2017-10-20,2017,24,24,24,24,2017-10-19 16:00:00+00:00,2017-10-19 15:45:00,2017-10-19 15:45:00+00:00,5368,True,False,1,False,False,False,NONE,OK
2017-10-21,2017,24,24,24,24,2017-10-20 16:00:00+00:00,2017-10-20 15:45:00,2017-10-20 15:45:00+00:00,5373,True,False,1,False,False,False,NONE,OK
2017-10-22,2017,24,24,24,24,2017-10-21 16:00:00+00:00,2017-10-21 15:45:00,2017-10-21 15:45:00+00:00,5378,True,False,1,False,False,False,NONE,OK
2017-10-23,2017,24,24,24,24,2017-10-22 16:00:00+00:00,2017-10-22 15:45:00,2017-10-22 15:45:00+00:00,5383,True,False,1,False,False,False,NONE,OK
2017-10-24,2017,24,24,24,24,2017-10-23 16:00:00+00:00,2017-10-23 15:45:00,2017-10-23 15:45:00+00:00,5388,True,False,1,False,False,False,NONE,OK
2017-10-25,2017,24,24,24,24,2017-10-24 16:00:00+00:00,2017-10-24 15:45:00,2017-10-24 15:45:00+00:00,5393,True,False,1,False,False,False,NONE,OK
2017-10-26,2017,24,24,24,24,2017-10-25 16:00:00+00:00,2017-10-25 15:45:00,2017-10-25 15:45:00+00:00,5398,True,False,1,False,False,False,NONE,OK
2017-10-27,2017,24,24,24,24,2017-10-26 16:00:00+00:00,2017-10-26 15:45:00,2017-10-26 15:45:00+00:00,5403,True,False,1,False,False,False,NONE,OK
2017-10-28,2017,24,24,24,24,2017-10-27 16:00:00+00:00,2017-10-27 15:45:00,2017-10-27 15:45:00+00:00,5408,True,False,1,False,False,False,NONE,OK
2017-10-29,2017,24,24,24,24,2017-10-28 16:00:00+00:00,2017-10-28 15:45:00,2017-10-28 15:45:00+00:00,5413,True,False,1,False,False,False,NONE,OK
2017-10-30,2017,24,24,24,24,2017-10-29 16:00:00+00:00,2017-10-29 15:45:00,2017-10-29 15:45:00+00:00,5418,True,False,1,False,False,False,NONE,OK
2017-10-31,2017,24,24,24,24,2017-10-30 16:00:00+00:00,2017-10-30 15:45:00,2017-10-30 15:45:00+00:00,5423,True,False,1,False,False,False,NONE,OK
2017-11-01,2017,24,24,24,24,2017-10-31 16:00:00+00:00,2017-10-31 15:45:00,2017-10-31 15:45:00+00:00,5428,True,False,1,False,False,False,NONE,OK
2017-11-02,2017,24,24,24,24,2017-11-01 16:00:00+00:00,2017-11-01 15:45:00,2017-11-01 15:45:00+00:00,5433,True,False,1,False,False,False,NONE,OK
2017-11-03,2017,24,24,24,24,2017-11-02 16:00:00+00:00,2017-11-02 15:45:00,2017-11-02 15:45:00+00:00,5438,True,False,1,False,False,False,NONE,OK
2017-11-04,2017,24,24,24,24,2017-11-03 16:00:00+00:00,2017-11-03 15:45:00,2017-11-03 15:45:00+00:00,5443,True,False,1,False,False,False,NONE,OK
2017-11-05,2017,25,25,25,25,2017-11-04 16:00:00+00:00,2017-11-04 15:45:00,2017-11-04 15:45:00+00:00,5448,True,False,1,False,False,False,NONE,OK
2017-11-06,2017,24,24,24,24,2017-11-05 17:00:00+00:00,2017-11-05 16:45:00,2017-11-05 16:45:00+00:00,5453,True,False,1,False,False,False,NONE,OK
2017-11-07,2017,24,24,24,24,2017-11-06 17:00:00+00:00,2017-11-06 16:45:00,2017-11-06 16:45:00+00:00,5458,True,False,1,False,False,False,NONE,OK
2017-11-08,2017,24,24,24,24,2017-11-07 17:00:00+00:00,2017-11-07 16:45:00,2017-11-07 16:45:00+00:00,5463,True,False,1,False,False,False,NONE,OK
2017-11-09,2017,24,24,24,24,2017-11-08 17:00:00+00:00,2017-11-08 16:45:00,2017-11-08 16:45:00+00:00,5468,True,False,1,False,False,False,NONE,OK
2017-11-10,2017,24,24,24,24,2017-11-09 17:00:00+00:00,2017-11-09 16:45:00,2017-11-09 16:45:00+00:00,5473,True,False,1,False,False,False,NONE,OK
2017-11-11,2017,24,24,24,24,2017-11-10 17:00:00+00:00,2017-11-10 16:45:00,2017-11-10 16:45:00+00:00,5478,True,False,1,False,False,False,NONE,OK
2017-11-12,2017,24,24,24,24,2017-11-11 17:00:00+00:00,2017-11-11 16:45:00,2017-11-11 16:45:00+00:00,5483,True,False,1,False,False,False,NONE,OK
2017-11-13,2017,24,24,24,24,2017-11-12 17:00:00+00:00,2017-11-12 16:45:00,2017-11-12 16:45:00+00:00,5488,True,False,1,False,False,False,NONE,OK
2017-11-14,2017,24,24,24,24,2017-11-13 17:00:00+00:00,2017-11-13 16:45:00,2017-11-13 16:45:00+00:00,5493,True,False,1,False,False,False,NONE,OK
2017-11-15,2017,24,24,24,24,2017-11-14 17:00:00+00:00,2017-11-14 16:45:00,2017-11-14 16:45:00+00:00,5498,True,False,1,False,False,False,NONE,OK
2017-11-16,2017,24,24,24,24,2017-11-15 17:00:00+00:00,2017-11-15 16:45:00,2017-11-15 16:45:00+00:00,5503,True,False,1,False,False,False,NONE,OK
2017-11-17,2017,24,24,24,24,2017-11-16 17:00:00+00:00,2017-11-16 16:45:00,2017-11-16 16:45:00+00:00,5508,True,False,1,False,False,False,NONE,OK
2017-11-18,2017,24,24,24,24,2017-11-17 17:00:00+00:00,2017-11-17 16:45:00,2017-11-17 16:45:00+00:00,5513,True,False,1,False,False,False,NONE,OK
2017-11-19,2017,24,24,24,24,2017-11-18 17:00:00+00:00,2017-11-18 16:45:00,2017-11-18 16:45:00+00:00,5518,True,False,1,False,False,False,NONE,OK
2017-11-20,2017,24,24,24,24,2017-11-19 17:00:00+00:00,2017-11-19 16:45:00,2017-11-19 16:45:00+00:00,5523,True,False,1,False,False,False,NONE,OK
2017-11-21,2017,24,24,24,24,2017-11-20 17:00:00+00:00,2017-11-20 16:45:00,2017-11-20 16:45:00+00:00,5528,True,False,1,False,False,False,NONE,OK
2017-11-22,2017,24,24,24,24,2017-11-21 17:00:00+00:00,2017-11-21 16:45:00,2017-11-21 16:45:00+00:00,5533,True,False,1,False,False,False,NONE,OK
2017-11-23,2017,24,24,24,24,2017-11-22 17:00:00+00:00,2017-11-22 16:45:00,2017-11-22 16:45:00+00:00,5538,True,False,1,False,False,False,NONE,OK
2017-11-24,2017,24,24,24,24,2017-11-23 17:00:00+00:00,2017-11-23 16:45:00,2017-11-23 16:45:00+00:00,5543,True,False,1,False,False,False,NONE,OK
2017-11-25,2017,24,24,24,24,2017-11-24 17:00:00+00:00,2017-11-24 16:45:00,2017-11-24 16:45:00+00:00,5548,True,False,1,False,False,False,NONE,OK
2017-11-26,2017,24,24,24,24,2017-11-25 17:00:00+00:00,2017-11-25 16:45:00,2017-11-25 16:45:00+00:00,5553,True,False,1,False,False,False,NONE,OK
2017-11-27,2017,24,24,24,24,2017-11-26 17:00:00+00:00,2017-11-26 16:45:00,2017-11-26 16:45:00+00:00,5558,True,False,1,False,False,False,NONE,OK
2017-11-28,2017,24,24,24,24,2017-11-27 17:00:00+00:00,2017-11-27 16:45:00,2017-11-27 16:45:00+00:00,5563,True,False,1,False,False,False,NONE,OK
2017-11-29,2017,24,24,24,24,2017-11-28 17:00:00+00:00,2017-11-28 16:45:00,2017-11-28 16:45:00+00:00,5568,True,False,1,False,False,False,NONE,OK
2017-11-30,2017,24,24,24,24,2017-11-29 17:00:00+00:00,2017-11-29 16:45:00,2017-11-29 16:45:00+00:00,5573,True,False,1,False,False,False,NONE,OK
2017-12-01,2017,24,24,24,24,2017-11-30 17:00:00+00:00,2017-11-30 16:45:00,2017-11-30 16:45:00+00:00,5578,True,False,1,False,False,False,NONE,OK
2017-12-02,2017,24,24,24,24,2017-12-01 17:00:00+00:00,2017-12-01 16:45:00,2017-12-01 16:45:00+00:00,5583,True,False,1,False,False,False,NONE,OK
2017-12-03,2017,24,24,24,24,2017-12-02 17:00:00+00:00,2017-12-02 16:45:00,2017-12-02 16:45:00+00:00,5588,True,False,1,False,False,False,NONE,OK
2017-12-04,2017,24,24,24,24,2017-12-03 17:00:00+00:00,2017-12-03 16:45:00,2017-12-03 16:45:00+00:00,5593,True,False,1,False,False,False,NONE,OK
2017-12-05,2017,24,24,24,24,2017-12-04 17:00:00+00:00,2017-12-04 16:45:00,2017-12-04 16:45:00+00:00,5598,True,False,1,False,False,False,NONE,OK
2017-12-06,2017,24,24,24,24,2017-12-05 17:00:00+00:00,2017-12-05 16:45:00,2017-12-05 16:45:00+00:00,5603,True,False,1,False,False,False,NONE,OK
2017-12-07,2017,24,24,24,24,2017-12-06 17:00:00+00:00,2017-12-06 16:45:00,2017-12-06 16:45:00+00:00,5608,True,False,1,False,False,False,NONE,OK
2017-12-08,2017,24,24,24,24,2017-12-07 17:00:00+00:00,2017-12-07 16:45:00,2017-12-07 16:45:00+00:00,5613,True,False,1,False,False,False,NONE,OK
2017-12-09,2017,24,24,24,24,2017-12-08 17:00:00+00:00,2017-12-08 16:45:00,2017-12-08 16:45:00+00:00,5618,True,False,1,False,False,False,NONE,OK
2017-12-10,2017,24,24,24,24,2017-12-09 17:00:00+00:00,2017-12-09 16:45:00,2017-12-09 16:45:00+00:00,5623,True,False,1,False,False,False,NONE,OK
2017-12-11,2017,24,24,24,24,2017-12-10 17:00:00+00:00,2017-12-10 16:45:00,2017-12-10 16:45:00+00:00,5628,True,False,1,False,False,False,NONE,OK
2017-12-12,2017,24,24,24,24,2017-12-11 17:00:00+00:00,2017-12-11 16:45:00,2017-12-11 16:45:00+00:00,5633,True,False,1,False,False,False,NONE,OK
2017-12-13,2017,24,24,24,24,2017-12-12 17:00:00+00:00,2017-12-12 16:45:00,2017-12-12 16:45:00+00:00,5638,True,False,1,False,False,False,NONE,OK
2017-12-14,2017,24,24,24,24,2017-12-13 17:00:00+00:00,2017-12-13 16:45:00,2017-12-13 16:45:00+00:00,5643,True,False,1,False,False,False,NONE,OK
2017-12-15,2017,24,24,24,24,2017-12-14 17:00:00+00:00,2017-12-14 16:45:00,2017-12-14 16:45:00+00:00,5648,True,False,1,False,False,False,NONE,OK
2017-12-16,2017,24,24,24,24,2017-12-15 17:00:00+00:00,2017-12-15 16:45:00,2017-12-15 16:45:00+00:00,5653,True,False,1,False,False,False,NONE,OK
2017-12-17,2017,24,24,24,24,2017-12-16 17:00:00+00:00,2017-12-16 16:45:00,2017-12-16 16:45:00+00:00,5658,True,False,1,False,False,False,NONE,OK
2017-12-18,2017,24,24,24,24,2017-12-17 17:00:00+00:00,2017-12-17 16:45:00,2017-12-17 16:45:00+00:00,5663,True,False,1,False,False,False,NONE,OK
2017-12-19,2017,24,24,24,24,2017-12-18 17:00:00+00:00,2017-12-18 16:45:00,2017-12-18 16:45:00+00:00,5668,True,False,1,False,False,False,NONE,OK
2017-12-20,2017,24,24,24,24,2017-12-19 17:00:00+00:00,2017-12-19 16:45:00,2017-12-19 16:45:00+00:00,5673,True,False,1,False,False,False,NONE,OK
2017-12-21,2017,24,24,24,24,2017-12-20 17:00:00+00:00,2017-12-20 16:45:00,2017-12-20 16:45:00+00:00,5678,True,False,1,False,False,False,NONE,OK
2017-12-22,2017,24,24,24,24,2017-12-21 17:00:00+00:00,2017-12-21 16:45:00,2017-12-21 16:45:00+00:00,5683,True,False,1,False,False,False,NONE,OK
2017-12-23,2017,24,24,24,24,2017-12-22 17:00:00+00:00,2017-12-22 16:45:00,2017-12-22 16:45:00+00:00,5688,True,False,1,False,False,False,NONE,OK
2017-12-24,2017,24,24,24,24,2017-12-23 17:00:00+00:00,2017-12-23 16:45:00,2017-12-23 16:45:00+00:00,5693,True,False,1,False,False,False,NONE,OK
2017-12-25,2017,24,24,24,24,2017-12-24 17:00:00+00:00,2017-12-24 16:45:00,2017-12-24 16:45:00+00:00,5698,True,False,1,False,False,False,NONE,OK
2017-12-26,2017,24,24,24,24,2017-12-25 17:00:00+00:00,2017-12-25 16:45:00,2017-12-25 16:45:00+00:00,5703,True,False,1,False,False,False,NONE,OK
2017-12-27,2017,24,24,24,24,2017-12-26 17:00:00+00:00,2017-12-26 16:45:00,2017-12-26 16:45:00+00:00,5708,True,False,1,False,False,False,NONE,OK
2017-12-28,2017,24,24,24,24,2017-12-27 17:00:00+00:00,2017-12-27 16:45:00,2017-12-27 16:45:00+00:00,5713,True,False,1,False,False,False,NONE,OK
2017-12-29,2017,24,24,24,24,2017-12-28 17:00:00+00:00,2017-12-28 16:45:00,2017-12-28 16:45:00+00:00,5718,True,False,1,False,False,False,NONE,OK
2017-12-30,2017,24,24,24,24,2017-12-29 17:00:00+00:00,2017-12-29 16:45:00,2017-12-29 16:45:00+00:00,5723,True,False,1,False,False,False,NONE,OK
2017-12-31,2017,24,24,24,24,2017-12-30 17:00:00+00:00,2017-12-30 16:45:00,2017-12-30 16:45:00+00:00,5728,True,False,1,False,False,False,NONE,OK
2018-01-01,2018,24,24,24,24,2017-12-31 17:00:00+00:00,2017-12-31 16:45:00,2017-12-31 16:45:00+00:00,5733,True,False,1,False,False,False,NONE,OK
2018-01-02,2018,24,24,24,24,2018-01-01 17:00:00+00:00,2018-01-01 16:45:00,2018-01-01 16:45:00+00:00,5738,True,False,1,False,False,False,NONE,OK
2018-01-03,2018,24,24,24,24,2018-01-02 17:00:00+00:00,2018-01-02 16:45:00,2018-01-02 16:45:00+00:00,5743,True,False,1,False,False,False,NONE,OK
2018-01-04,2018,24,24,24,24,2018-01-03 17:00:00+00:00,2018-01-03 16:45:00,2018-01-03 16:45:00+00:00,5748,True,False,1,False,False,False,NONE,OK
2018-01-05,2018,24,24,24,24,2018-01-04 17:00:00+00:00,2018-01-04 16:45:00,2018-01-04 16:45:00+00:00,5753,True,False,1,False,False,False,NONE,OK
2018-01-06,2018,24,24,24,24,2018-01-05 17:00:00+00:00,2018-01-05 16:45:00,2018-01-05 16:45:00+00:00,5758,True,False,1,False,False,False,NONE,OK
2018-01-07,2018,24,24,24,24,2018-01-06 17:00:00+00:00,2018-01-06 16:45:00,2018-01-06 16:45:00+00:00,5763,True,False,1,False,False,False,NONE,OK
2018-01-08,2018,24,24,24,24,2018-01-07 17:00:00+00:00,2018-01-07 16:45:00,2018-01-07 16:45:00+00:00,5768,True,False,1,False,False,False,NONE,OK
2018-01-09,2018,24,24,24,24,2018-01-08 17:00:00+00:00,2018-01-08 16:45:00,2018-01-08 16:45:00+00:00,5773,True,False,1,False,False,False,NONE,OK
2018-01-10,2018,24,24,24,24,2018-01-09 17:00:00+00:00,2018-01-09 16:45:00,2018-01-09 16:45:00+00:00,5778,True,False,1,False,False,False,NONE,OK
2018-01-11,2018,24,24,24,24,2018-01-10 17:00:00+00:00,2018-01-10 16:45:00,2018-01-10 16:45:00+00:00,5783,True,False,1,False,False,False,NONE,OK
2018-01-12,2018,24,24,24,24,2018-01-11 17:00:00+00:00,2018-01-11 16:45:00,2018-01-11 16:45:00+00:00,5788,True,False,1,False,False,False,NONE,OK
