station_id,init_date,forecast_hour,relative_horizon_hour,wind_u_10m_mps,wind_v_10m_mps,relative_humidity_2m_percent,temperature_2m_kelvin,surface_pressure_pa,surface_pressure_hpa,temperature_2m_celsius,wind_speed_10m_mps,initialization_utc,valid_time_utc,valid_time_pjm
Chicago_OHare_IL,20140106,18,0,-3.6800000000000006,0.1041027999999994,98.7,240.93,102567.10312500002,1025.6710312500002,-32.21999999999997,3.681472177399667,2014-01-06 06:00:00,2014-01-07 00:00:00,2014-01-06 19:00:00-05:00
Chicago_OHare_IL,20140106,19,1,-3.817122533333334,-0.1058972000000006,98.562108,240.98666666666668,102582.53541666668,1025.8253541666668,-32.1633333333333,3.818591186740069,2014-01-06 06:00:00,2014-01-07 01:00:00,2014-01-06 20:00:00-05:00
Chicago_OHare_IL,20140106,20,2,-3.9542450666666666,-0.3158972000000006,98.424216,241.04333333333332,102597.96770833334,1025.9796770833334,-32.106666666666655,3.966843214474894,2014-01-06 06:00:00,2014-01-07 02:00:00,2014-01-06 21:00:00-05:00
Chicago_OHare_IL,20140106,21,3,-4.0913676,-0.5258972000000006,98.286324,241.1,102613.4,1026.134,-32.04999999999998,4.125028085152585,2014-01-06 06:00:00,2014-01-07 03:00:00,2014-01-06 22:00:00-05:00
Chicago_OHare_IL,20140106,22,4,-4.061823466666667,-0.9025638666666673,98.12421599999999,241.237892,102636.46666666666,1026.3646666666666,-31.91210799999999,4.160893102180865,2014-01-06 06:00:00,2014-01-07 04:00:00,2014-01-06 23:00:00-05:00
Chicago_OHare_IL,20140106,23,5,-4.032279333333333,-1.279230533333334,97.962108,241.375784,102659.53333333334,1026.5953333333334,-31.774215999999967,4.230331828525913,2014-01-06 06:00:00,2014-01-07 05:00:00,2014-01-07 00:00:00-05:00
Chicago_OHare_IL,20140106,24,6,-4.0027352,-1.6558972000000007,97.8,241.513676,102682.6,1026.826,-31.636323999999973,4.331729979844876,2014-01-06 06:00:00,2014-01-07 06:00:00,2014-01-07 01:00:00-05:00
Chicago_OHare_IL,20140106,25,7,-4.1727352,-1.9716521333333341,97.762108,241.64245066666666,102705.70104166667,1027.0570104166668,-31.507549333333316,4.615098177091895,2014-01-06 06:00:00,2014-01-07 07:00:00,2014-01-07 02:00:00-05:00
Chicago_OHare_IL,20140106,26,8,-4.3427352,-2.2874070666666673,97.724216,241.77122533333335,102728.80208333333,1027.2880208333333,-31.37877466666663,4.908317441441175,2014-01-06 06:00:00,2014-01-07 08:00:00,2014-01-07 03:00:00-05:00
Chicago_OHare_IL,20140106,27,9,-4.5127352,-2.6031620000000006,97.686324,241.9,102751.903125,1027.51903125,-31.24999999999997,5.209724693643901,2014-01-06 06:00:00,2014-01-07 09:00:00,2014-01-07 04:00:00-05:00
Chicago_OHare_IL,20140106,28,10,-4.569857733333333,-2.680284533333334,97.75299066666668,241.95378920000002,102759.362478,1027.59362478,-31.19621079999996,5.297879281611874,2014-01-06 06:00:00,2014-01-07 10:00:00,2014-01-07 05:00:00-05:00
Chicago_OHare_IL,20140106,29,11,-4.626980266666666,-2.7574070666666675,97.81965733333334,242.0075784,102766.82183100001,1027.6682183100002,-31.142421599999977,5.386301153799888,2014-01-06 06:00:00,2014-01-07 11:00:00,2014-01-07 06:00:00-05:00
Chicago_OHare_IL,20140106,30,12,-4.684102799999999,-2.8345296000000006,97.88632400000002,242.0613676,102774.281184,1027.74281184,-31.088632399999966,5.474977360158122,2014-01-06 06:00:00,2014-01-07 12:00:00,2014-01-07 07:00:00-05:00
Chicago_OHare_IL,20140106,31,13,-4.757436133333333,-2.9807404000000006,97.88632400000002,242.1675784,102783.54889233333,1027.8354889233333,-30.98242159999998,5.614090477979294,2014-01-06 06:00:00,2014-01-07 13:00:00,2014-01-07 08:00:00-05:00
Chicago_OHare_IL,20140106,32,14,-4.830769466666666,-3.126951200000001,97.88632400000002,242.2737892,102792.81660066667,1027.9281660066667,-30.876210799999967,5.754490198728329,2014-01-06 06:00:00,2014-01-07 14:00:00,2014-01-07 09:00:00-05:00
Chicago_OHare_IL,20140106,33,15,-4.9041028,-3.273162000000001,97.88632400000002,242.38,102802.084309,1028.02084309,-30.769999999999982,5.896084611944765,2014-01-06 06:00:00,2014-01-07 15:00:00,2014-01-07 10:00:00-05:00
Chicago_OHare_IL,20140106,34,16,-4.934558666666667,-3.383162000000001,97.92421600000002,242.4837892,102780.58953933333,1027.8058953933332,-30.666210799999988,5.982946962243533,2014-01-06 06:00:00,2014-01-07 16:00:00,2014-01-07 11:00:00-05:00
Chicago_OHare_IL,20140106,35,17,-4.965014533333333,-3.4931620000000008,97.962108,242.5875784,102759.09476966667,1027.5909476966667,-30.562421599999965,6.070712484911077,2014-01-06 06:00:00,2014-01-07 17:00:00,2014-01-07 12:00:00-05:00
Chicago_OHare_IL,20140106,36,18,-4.995470399999999,-3.6031620000000006,98.0,242.6913676,102737.6,1027.376,-30.45863239999997,6.159342571697093,2014-01-06 06:00:00,2014-01-07 18:00:00,2014-01-07 13:00:00-05:00
Chicago_OHare_IL,20140106,37,19,-5.058347866666666,-3.7431620000000008,97.937892,242.85470093333333,102723.8,1027.238,-30.295299066666644,6.292705689801107,2014-01-06 06:00:00,2014-01-07 19:00:00,2014-01-07 14:00:00-05:00
Chicago_OHare_IL,20140106,38,20,-5.121225333333332,-3.883162000000001,97.87578400000001,243.01803426666666,102710.0,1027.1,-30.131965733333317,6.426966316468378,2014-01-06 06:00:00,2014-01-07 20:00:00,2014-01-07 15:00:00-05:00
Chicago_OHare_IL,20140106,39,21,-5.184102799999999,-4.023162000000001,97.81367600000002,243.1813676,102696.2,1026.962,-29.96863239999999,6.562069362572438,2014-01-06 06:00:00,2014-01-07 21:00:00,2014-01-07 16:00:00-05:00
Chicago_OHare_IL,20140106,40,22,-5.174102799999999,-4.243617866666668,97.77122533333335,243.3813676,102670.46666666666,1026.7046666666665,-29.768632399999973,6.691758541912611,2014-01-06 06:00:00,2014-01-07 22:00:00,2014-01-07 17:00:00-05:00
Chicago_OHare_IL,20140106,41,23,-5.1641028,-4.4640737333333345,97.72877466666667,243.5813676,102644.73333333334,1026.4473333333333,-29.568632399999984,6.826119836745064,2014-01-06 06:00:00,2014-01-07 23:00:00,2014-01-07 18:00:00-05:00
Chicago_OHare_IL,20140106,42,24,-5.1541028,-4.684529600000001,97.686324,243.7813676,102619.0,1026.19,-29.368632399999967,6.964882859477538,2014-01-06 06:00:00,2014-01-08 00:00:00,2014-01-07 19:00:00-05:00
Chicago_OHare_IL,20140106,43,25,-5.214558666666667,-4.9202845333333345,97.586324,244.05424506666668,102552.62706133333,1025.5262706133333,-29.095754933333296,7.169436656883697,2014-01-06 06:00:00,2014-01-08 01:00:00,2014-01-07 20:00:00-05:00
Chicago_OHare_IL,20140106,44,26,-5.275014533333333,-5.156039466666669,97.48632400000001,244.32712253333332,102486.25412266667,1024.8625412266667,-28.822877466666654,7.376348778948985,2014-01-06 06:00:00,2014-01-08 02:00:00,2014-01-07 21:00:00-05:00
